ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDERMONTH,ORDERYEAR
10414,19,145.52000427246094,3,2764.8798828125,2020-05-06,On Hold,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,5,2020
10103,42,128.52999877929688,4,5398.259765625,2018-01-29,Shipped,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,1,2018
10114,31,138.8800048828125,8,4305.27978515625,2018-04-01,Shipped,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,4,2018
10126,22,152.1699981689453,4,3347.739990234375,2018-05-28,Shipped,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium,5,2018
10140,26,122.62000274658203,4,3188.1201171875,2018-07-24,Shipped,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,7,2018
10150,20,159.55999755859375,1,3191.199951171875,2018-09-19,Shipped,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,9,2018
10164,21,168.4199981689453,2,3536.820068359375,2018-10-21,Resolved,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,10,2018
10175,33,162.50999450683594,9,5362.830078125,2018-11-06,Shipped,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,11,2018
10183,28,122.62000274658203,1,3433.360107421875,2018-11-13,Shipped,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,11,2018
10194,26,163.99000549316406,4,4263.740234375,2018-11-25,Shipped,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,11,2018
10207,31,131.49000549316406,15,4076.18994140625,2018-12-09,Shipped,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium,12,2018
10217,48,146.25999450683594,4,7020.47998046875,2019-02-04,Shipped,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Large,2,2019
10229,50,128.52999877929688,9,6426.5,2019-03-11,Shipped,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,3,2019
10245,28,163.99000549316406,2,4591.72021484375,2019-05-04,Shipped,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,5,2019
10259,26,155.1300048828125,12,4033.3798828125,2019-06-15,Shipped,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,6,2019
10270,32,134.44000244140625,2,4302.080078125,2019-07-19,Shipped,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,7,2019
10281,44,159.55999755859375,9,7020.64013671875,2019-08-19,Shipped,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Large,8,2019
10291,30,128.52999877929688,4,3855.89990234375,2019-09-08,Shipped,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,9,2019
10305,38,175.80999755859375,13,6680.77978515625,2019-10-13,Shipped,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium,10,2019
10313,40,166.9499969482422,7,6678,2019-10-22,Shipped,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,10,2019
10322,46,61.9900016784668,8,2851.5400390625,2019-11-04,Shipped,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,11,2019
10334,26,122.62000274658203,2,3188.1201171875,2019-11-19,On Hold,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,11,2019
10347,27,164,2,4428,2019-11-29,Shipped,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,11,2019
10357,43,134.44000244140625,9,5780.919921875,2019-12-10,Shipped,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,2019
10370,35,65.62999725341797,4,2297.050048828125,2020-01-20,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,1,2020
10391,37,46.900001525878906,7,1735.300048828125,2020-03-09,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,3,2020
10411,27,163.99000549316406,2,4427.72998046875,2020-05-01,Shipped,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,5,2020
10425,38,155.1300048828125,12,5894.93994140625,2020-05-31,In Process,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,5,2020
10108,33,159.5500030517578,6,5265.14990234375,2018-03-03,Shipped,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,3,2018
10122,42,180.9499969482422,10,7599.89990234375,2018-05-08,Shipped,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Large,5,2018
10135,42,190.67999267578125,7,8008.56005859375,2018-07-02,Shipped,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,7,2018
10147,48,192.6199951171875,7,9245.759765625,2018-09-05,Shipped,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Large,9,2018
10169,30,167.3300018310547,2,5019.89990234375,2018-11-04,Shipped,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,11,2018
10181,27,200.41000366210938,14,5411.06982421875,2018-11-12,Shipped,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,11,2018
10191,21,182.89999389648438,3,3840.89990234375,2018-11-20,Shipped,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,11,2018
10203,20,196.52000427246094,8,3930.39990234375,2018-12-02,Shipped,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,12,2018
10211,41,182.89999389648438,2,7498.89990234375,2019-01-15,Shipped,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Large,1,2019
10225,27,167.3300018310547,9,4517.91015625,2019-02-22,Shipped,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,2,2019
10238,28,206.24000549316406,3,5774.72021484375,2019-04-09,Shipped,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,4,2019
10253,24,163.44000244140625,13,3922.56005859375,2019-06-01,Cancelled,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,6,2019
10266,44,208.19000244140625,14,9160.3603515625,2019-07-06,Shipped,Classic Cars,194,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Large,7,2019
10276,50,192.6199951171875,3,9631,2019-08-02,Shipped,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Large,8,2019
10287,21,163.44000244140625,12,3432.239990234375,2019-08-30,Shipped,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,8,2019
10300,33,167.3300018310547,5,5521.89013671875,2018-10-04,Shipped,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,10,2018
10310,33,210.13999938964844,10,6934.6201171875,2019-10-16,Shipped,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,10,2019
10320,31,221.80999755859375,3,6876.10986328125,2019-11-03,Shipped,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,11,2019
10329,41,71.47000122070312,5,2930.27001953125,2019-11-15,Shipped,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,11,2019
10341,45,79.6500015258789,2,3584.25,2019-11-24,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,11,2019
10363,33,85.38999938964844,3,2817.8701171875,2020-01-06,Shipped,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,1,2020
10375,45,76,7,3420,2020-02-03,Shipped,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2,2020
10389,26,99.04000091552734,4,2575.0400390625,2020-03-03,Shipped,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,3,2020
10419,12,163.44000244140625,13,1961.280029296875,2020-05-17,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,5,2020
10105,41,211.9600067138672,15,8690.3603515625,2018-02-11,Shipped,Classic Cars,207,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Large,2,2018
10117,33,182.86000061035156,9,6034.3798828125,2018-04-16,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,4,2018
10127,46,245.1999969482422,2,11279.2001953125,2018-06-03,Shipped,Classic Cars,207,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Large,6,2018
10142,33,243.1300048828125,12,8023.2900390625,2018-08-08,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,8,2018
10153,20,245.1999969482422,11,4904,2018-09-28,Shipped,Classic Cars,207,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,9,2018
10165,44,195.3300018310547,3,8594.51953125,2018-10-22,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Large,10,2018
10176,33,226.5,2,7474.5,2018-11-06,Shipped,Classic Cars,207,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Large,11,2018
10185,21,184.94000244140625,13,3883.739990234375,2018-11-14,Shipped,Classic Cars,207,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,11,2018
10196,47,189.10000610351562,5,8887.7001953125,2018-11-26,Shipped,Classic Cars,207,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Large,11,2018
10208,46,187.02000427246094,13,8602.919921875,2019-01-02,Shipped,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Large,1,2019
10220,32,224.4199981689453,2,7181.43994140625,2019-02-12,Shipped,Classic Cars,207,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Large,2,2019
10231,42,199.49000549316406,2,8378.580078125,2019-03-19,Shipped,Classic Cars,207,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Large,3,2019
10247,44,241.0500030517578,2,10606.2001953125,2019-05-05,Shipped,Classic Cars,207,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Large,5,2019
10272,35,166.24000549316406,2,5818.39990234375,2019-07-20,Shipped,Classic Cars,207,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Medium,7,2019
10282,41,172.47000122070312,5,7071.27001953125,2019-08-20,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,8,2019
10293,46,182.86000061035156,8,8411.5595703125,2019-09-09,Shipped,Classic Cars,207,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Large,9,2019
10306,31,211.9600067138672,13,6570.759765625,2019-10-14,Shipped,Classic Cars,207,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,10,2019
10314,38,209.8800048828125,5,7975.43994140625,2019-10-22,Shipped,Classic Cars,207,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Large,10,2019
10325,42,64,8,2688,2019-11-05,Shipped,Classic Cars,207,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,11,2019
10336,33,57.220001220703125,10,1888.260009765625,2019-11-20,Shipped,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small,11,2019
10348,48,52.36000061035156,8,2513.280029296875,2019-11-01,Shipped,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,11,2019
10359,42,113.44000244140625,8,4764.47998046875,2019-12-15,Shipped,Classic Cars,207,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,12,2019
10371,32,111.2699966430664,6,3560.639892578125,2020-01-23,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,1,2020
10382,34,112.45999908447266,10,3823.639892578125,2020-02-17,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2,2020
10395,33,69.12000274658203,1,2280.9599609375,2020-03-17,Shipped,Classic Cars,207,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Small,3,2020
10413,36,241.0500030517578,2,8677.7998046875,2020-05-05,Shipped,Classic Cars,207,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Large,5,2020
10103,27,125.73999786376953,8,3394.97998046875,2018-01-29,Shipped,Trucks and Buses,136,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,1,2018
10113,21,162.63999938964844,2,3415.43994140625,2018-03-26,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,3,2018
10126,21,116.16999816894531,8,2439.570068359375,2018-05-28,Shipped,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,5,2018
10140,38,127.0999984741211,8,4829.7998046875,2018-07-24,Shipped,Trucks and Buses,136,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,7,2018
10150,30,136.6699981689453,5,4100.10009765625,2018-09-19,Shipped,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,9,2018
10164,49,133.94000244140625,6,6563.06005859375,2018-10-21,Resolved,Trucks and Buses,136,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,10,2018
10174,43,158.5399932861328,1,6817.22021484375,2018-11-06,Shipped,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Medium,11,2018
10183,41,150.33999633789062,5,6163.93994140625,2018-11-13,Shipped,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,11,2018
10194,38,129.83999633789062,8,4933.919921875,2018-11-25,Shipped,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,11,2018
10206,28,144.8699951171875,3,4056.360107421875,2018-12-05,Shipped,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,12,2018
10216,43,133.94000244140625,1,5759.419921875,2019-02-02,Shipped,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium,2,2019
10229,25,138.0399932861328,13,3451,2019-03-11,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,3,2019
10245,38,155.8000030517578,6,5920.39990234375,2019-05-04,Shipped,Trucks and Buses,136,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,5,2019
10258,41,162.63999938964844,3,6668.240234375,2019-06-15,Shipped,Trucks and Buses,136,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,6,2019
10270,28,146.24000549316406,6,4094.719970703125,2019-07-19,Shipped,Trucks and Buses,136,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,7,2019
10281,25,117.54000091552734,13,2938.5,2019-08-19,Shipped,Trucks and Buses,136,S12_1666,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,8,2019
10291,41,155.8000030517578,8,6387.7998046875,2019-09-08,Shipped,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,9,2019
10304,39,164,3,6396,2019-10-11,Shipped,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium,10,2019
10313,21,127.0999984741211,11,2669.10009765625,2019-10-22,Shipped,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,10,2019
10322,27,177.19000244140625,9,4784.1298828125,2019-11-04,Shipped,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,11,2019
10347,29,123.66999816894531,3,3586.429931640625,2019-11-29,Shipped,Trucks and Buses,136,S12_1666,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,11,2019
10357,49,121.63999938964844,8,5960.35986328125,2019-12-10,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,2019
10370,49,172.86000061035156,8,8470.1396484375,2020-01-20,Shipped,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Large,1,2020
10391,39,63.20000076293945,9,2464.800048828125,2020-03-09,Shipped,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,3,2020
10411,40,155.8000030517578,6,6232,2020-05-01,Shipped,Trucks and Buses,136,S12_1666,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,5,2020
10424,49,162.63999938964844,3,7969.35986328125,2020-05-31,In Process,Trucks and Buses,136,S12_1666,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large,5,2020
10107,21,144.60000610351562,1,3036.60009765625,2018-02-24,Shipped,Motorcycles,150,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,2,2018
10121,50,165.67999267578125,4,8284,2018-05-07,Shipped,Motorcycles,150,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Large,5,2018
